tipo_cliente,total_servicos_cliente,valor_total_gasto,dias_desde_ultimo_servico,servicos_unicos_utilizados,idade_veiculo,mes_da_oferta,servico_ofertado,aceitou,count_LICENCIAMENTO,count_TRANSFERÊNCIA,count_VISTORIA,count_REVISTORIA,count_EMISSÃO APTVE,count_EMISSÃO CRLV,count_PLACA CARRO,count_PLACA MOTO,count_PLACA REBOQUE,count_DESBLOQUEIOS,count_CONSULTA TOTAL,count_DECLARAÇÕES
Cliente Final,2,120,248,1,10,6,PLACA CARRO,0,2,0,0,0,0,0,0,0,0,0,0,0
Cliente Final,2,120,262,1,9,6,AUTORIZAÇÃO DE ESTAMPAGEM,0,2,0,0,0,0,0,0,0,0,0,0,0
Cliente Final,2,120,217,1,13,6,PLACA CARRO,0,2,0,0,0,0,0,0,0,0,0,0,0
Cliente Final,0,0,2538,0,9,6,PLACA CARRO,0,0,0,0,0,0,0,0,0,0,0,0,0
Cliente Final,5,300,647,1,24,6,AUTORIZAÇÃO PRÉVIA,0,5,0,0,0,0,0,0,0,0,0,0,0
Cliente Final,2,120,987,1,1,6,EMISSÃO CRLV,0,2,0,0,0,0,0,0,0,0,0,0,0
Cliente Final,4,240,177,1,16,6,PLACA REBOQUE,0,4,0,0,0,0,0,0,0,0,0,0,0
Cliente Final,2,120,589,1,11,6,TRANSFERÊNCIA,0,2,0,0,0,0,0,0,0,0,0,0,0
Cliente Final,2,120,641,1,19,6,EMISSÃO APTVE,0,2,0,0,0,0,0,0,0,0,0,0,0
Cliente Final,0,0,894,0,10,6,AUTORIZAÇÃO DE ESTAMPAGEM,0,0,0,0,0,0,0,0,0,0,0,0,0
Cliente Final,2,120,241,1,9,6,LIBERAÇÃO DO PÁTIO,0,2,0,0,0,0,0,0,0,0,0,0,0
Parceiro,2,80,182,1,8,6,PLACA CARRO,0,2,0,0,0,0,0,0,0,0,0,0,0
Cliente Final,2,120,281,1,14,6,TRANSFERÊNCIA,0,2,0,0,0,0,0,0,0,0,0,0,0
Cliente Final,2,120,958,1,4,6,CADASTRO DE MOTOR,0,2,0,0,0,0,0,0,0,0,0,0,0
Cliente Final,4,240,157,1,11,6,AUTORIZAÇÃO DE ESTAMPAGEM,0,4,0,0,0,0,0,0,0,0,0,0,0
Cliente Final,4,240,231,1,21,6,CONSULTA TOTAL,0,4,0,0,0,0,0,0,0,0,0,0,0
Cliente Final,4,280,165,2,9,6,DECLARAÇÕES,0,3,0,0,0,0,0,0,0,0,0,0,0
Parceiro,5,200,690,1,19,6,DESBLOQUEIOS,0,5,0,0,0,0,0,0,0,0,0,0,0
Cliente Final,3,180,314,1,25,6,CONSULTA TOTAL,0,3,0,0,0,0,0,0,0,0,0,0,0
Cliente Final,2,120,190,1,18,6,AUTORIZAÇÃO DE ESTAMPAGEM,0,2,0,0,0,0,0,0,0,0,0,0,0
Cliente Final,2,120,534,1,15,6,EMISSÃO APTVE,0,2,0,0,0,0,0,0,0,0,0,0,0
Parceiro,4,160,187,1,21,6,LIBERAÇÃO DO PÁTIO,0,4,0,0,0,0,0,0,0,0,0,0,0
Cliente Final,2,120,225,1,25,6,AUTORIZAÇÃO DE ESTAMPAGEM,0,2,0,0,0,0,0,0,0,0,0,0,0
Cliente Final,0,0,752,0,9,6,EMISSÃO CRLV,0,0,0,0,0,0,0,0,0,0,0,0,0
Cliente Final,1,60,893,1,8,6,VISTORIA,0,1,0,0,0,0,0,0,0,0,0,0,0
Cliente Final,2,120,195,1,4,6,DESBLOQUEIOS,0,2,0,0,0,0,0,0,0,0,0,0,0
Cliente Final,3,180,279,1,16,6,AUTORIZAÇÃO PRÉVIA,0,3,0,0,0,0,0,0,0,0,0,0,0
Parceiro,2,80,177,1,12,6,AUTORIZAÇÃO DE ESTAMPAGEM,0,2,0,0,0,0,0,0,0,0,0,0,0
Cliente Final,3,180,245,1,8,6,EMISSÃO APTVE,0,3,0,0,0,0,0,0,0,0,0,0,0
Cliente Final,4,240,193,1,11,6,VISTORIA,0,4,0,0,0,0,0,0,0,0,0,0,0
Parceiro,0,0,1776,0,11,6,PLACA MOTO,0,0,0,0,0,0,0,0,0,0,0,0,0
Cliente Final,2,120,200,1,5,6,EMISSÃO CRLV,0,2,0,0,0,0,0,0,0,0,0,0,0
Parceiro,3,120,189,1,9,6,PLACA MOTO,0,3,0,0,0,0,0,0,0,0,0,0,0
Cliente Final,7,420,254,1,6,6,CADASTRO DE MOTOR,0,7,0,0,0,0,0,0,0,0,0,0,0
Parceiro,1,40,996,1,15,6,DECLARAÇÕES,0,1,0,0,0,0,0,0,0,0,0,0,0
Cliente Final,2,120,168,1,19,6,AUTORIZAÇÃO DE ESTAMPAGEM,0,2,0,0,0,0,0,0,0,0,0,0,0
Cliente Final,0,0,1581,0,21,6,DESBLOQUEIOS,0,0,0,0,0,0,0,0,0,0,0,0,0
Cliente Final,2,120,578,1,8,6,AUTORIZAÇÃO PRÉVIA,0,2,0,0,0,0,0,0,0,0,0,0,0
Cliente Final,2,120,574,1,20,6,EMISSÃO CRLV,0,2,0,0,0,0,0,0,0,0,0,0,0
Cliente Final,1,60,936,1,4,6,CADASTRO DE MOTOR,0,1,0,0,0,0,0,0,0,0,0,0,0
Cliente Final,2,120,548,1,6,6,VISTORIA,0,2,0,0,0,0,0,0,0,0,0,0,0
Cliente Final,1,60,682,1,16,6,EMISSÃO CRLV,0,1,0,0,0,0,0,0,0,0,0,0,0
Cliente Final,0,0,2495,0,20,6,PLACA REBOQUE,0,0,0,0,0,0,0,0,0,0,0,0,0
Cliente Final,3,180,164,1,10,6,PLACA MOTO,0,3,0,0,0,0,0,0,0,0,0,0,0
Parceiro,3,120,156,1,14,6,CADASTRO DE MOTOR,0,3,0,0,0,0,0,0,0,0,0,0,0
Cliente Final,3,180,264,1,7,6,PLACA CARRO,0,3,0,0,0,0,0,0,0,0,0,0,0
Parceiro,0,0,1676,0,13,6,PLACA REBOQUE,0,0,0,0,0,0,0,0,0,0,0,0,0
Cliente Final,4,240,166,1,23,6,TRANSFERÊNCIA,0,4,0,0,0,0,0,0,0,0,0,0,0
Parceiro,2,80,239,1,22,6,INMETRO,0,2,0,0,0,0,0,0,0,0,0,0,0
Parceiro,3,120,244,1,14,6,EMISSÃO APTVE,0,3,0,0,0,0,0,0,0,0,0,0,0
Cliente Final,2,120,677,1,8,6,TRANSFERÊNCIA,0,2,0,0,0,0,0,0,0,0,0,0,0
Cliente Final,1,60,299,1,10,6,PLACA MOTO,0,1,0,0,0,0,0,0,0,0,0,0,0
Cliente Final,3,180,196,1,2,6,EMISSÃO APTVE,0,3,0,0,0,0,0,0,0,0,0,0,0
Cliente Final,2,120,188,1,16,6,AUTORIZAÇÃO DE ESTAMPAGEM,0,2,0,0,0,0,0,0,0,0,0,0,0
Parceiro,3,180,38,2,7,6,PLACA CARRO,0,2,1,0,0,0,0,0,0,0,0,0,0
Cliente Final,2,120,584,1,17,6,PLACA CARRO,0,2,0,0,0,0,0,0,0,0,0,0,0
Cliente Final,1,60,159,1,20,6,EMISSÃO CRLV,0,1,0,0,0,0,0,0,0,0,0,0,0
Parceiro,2,80,302,1,23,6,INMETRO,0,2,0,0,0,0,0,0,0,0,0,0,0
Cliente Final,2,120,198,1,16,6,PLACA CARRO,0,2,0,0,0,0,0,0,0,0,0,0,0
Cliente Final,4,240,273,1,2,6,INMETRO,0,4,0,0,0,0,0,0,0,0,0,0,0
Parceiro,1,40,189,1,24,6,PLACA CARRO,0,1,0,0,0,0,0,0,0,0,0,0,0
Cliente Final,3,180,156,1,15,6,LIBERAÇÃO DO PÁTIO,0,3,0,0,0,0,0,0,0,0,0,0,0
Cliente Final,3,180,530,1,6,6,AUTORIZAÇÃO DE ESTAMPAGEM,1,3,0,0,0,0,0,0,0,0,0,0,0
Cliente Final,1,60,525,1,10,6,EMISSÃO APTVE,0,1,0,0,0,0,0,0,0,0,0,0,0
Cliente Final,2,160,61,2,25,6,REVISTORIA,0,1,0,0,0,0,0,0,0,0,0,0,0
Cliente Final,4,240,178,1,5,6,PLACA REBOQUE,0,4,0,0,0,0,0,0,0,0,0,0,0
Cliente Final,0,0,1638,0,14,6,DESBLOQUEIOS,0,0,0,0,0,0,0,0,0,0,0,0,0
Cliente Final,0,0,2053,0,24,6,EMISSÃO CRLV,0,0,0,0,0,0,0,0,0,0,0,0,0
Parceiro,4,220,289,2,20,6,VISTORIA,0,3,1,0,0,0,0,0,0,0,0,0,0
Cliente Final,0,0,2262,0,7,6,EMISSÃO CRLV,0,0,0,0,0,0,0,0,0,0,0,0,0
Cliente Final,0,0,735,0,12,6,DESBLOQUEIOS,0,0,0,0,0,0,0,0,0,0,0,0,0
Cliente Final,2,120,166,1,24,6,DESBLOQUEIOS,0,2,0,0,0,0,0,0,0,0,0,0,0
Cliente Final,3,180,670,1,6,6,LIBERAÇÃO DO PÁTIO,0,3,0,0,0,0,0,0,0,0,0,0,0
Cliente Final,5,300,221,1,9,6,CADASTRO DE MOTOR,1,5,0,0,0,0,0,0,0,0,0,0,0
Parceiro,2,80,892,1,5,6,DISTRATO,0,2,0,0,0,0,0,0,0,0,0,0,0
Cliente Final,3,180,267,1,24,6,PLACA REBOQUE,0,3,0,0,0,0,0,0,0,0,0,0,0
Cliente Final,2,120,649,1,18,6,EMISSÃO APTVE,1,2,0,0,0,0,0,0,0,0,0,0,0
Cliente Final,0,0,1434,0,8,6,AUTORIZAÇÃO DE ESTAMPAGEM,1,0,0,0,0,0,0,0,0,0,0,0,0
Cliente Final,2,120,607,1,21,6,DECLARAÇÕES,0,2,0,0,0,0,0,0,0,0,0,0,0
Cliente Final,1,60,945,1,23,6,AUTORIZAÇÃO DE ESTAMPAGEM,0,1,0,0,0,0,0,0,0,0,0,0,0
Cliente Final,2,120,258,1,13,6,PLACA MOTO,0,2,0,0,0,0,0,0,0,0,0,0,0
Cliente Final,2,120,560,1,24,6,PLACA CARRO,0,2,0,0,0,0,0,0,0,0,0,0,0
Cliente Final,4,240,193,1,20,6,REVISTORIA,0,4,0,0,0,0,0,0,0,0,0,0,0
Cliente Final,5,300,247,1,11,6,LICENCIAMENTO,0,5,0,0,0,0,0,0,0,0,0,0,0
Cliente Final,4,240,201,1,19,6,VISTORIA,0,4,0,0,0,0,0,0,0,0,0,0,0
Cliente Final,5,300,162,1,24,6,PLACA REBOQUE,0,5,0,0,0,0,0,0,0,0,0,0,0
Cliente Final,1,60,932,1,6,6,VISTORIA,0,1,0,0,0,0,0,0,0,0,0,0,0
Cliente Final,0,0,898,0,12,6,PLACA CARRO,0,0,0,0,0,0,0,0,0,0,0,0,0
Parceiro,3,120,191,1,23,6,TRANSFERÊNCIA,1,3,0,0,0,0,0,0,0,0,0,0,0
Cliente Final,3,180,607,1,14,6,CONSULTA TOTAL,0,3,0,0,0,0,0,0,0,0,0,0,0
Cliente Final,0,0,974,0,8,6,TRANSFERÊNCIA,0,0,0,0,0,0,0,0,0,0,0,0,0
Cliente Final,2,120,938,1,11,6,INMETRO,0,2,0,0,0,0,0,0,0,0,0,0,0
Cliente Final,4,240,217,1,13,6,INMETRO,0,4,0,0,0,0,0,0,0,0,0,0,0
Parceiro,1,40,972,1,12,6,TRANSFERÊNCIA,1,1,0,0,0,0,0,0,0,0,0,0,0
Cliente Final,1,60,935,1,17,6,PLACA MOTO,0,1,0,0,0,0,0,0,0,0,0,0,0
Cliente Final,1,60,992,1,21,6,VISTORIA,0,1,0,0,0,0,0,0,0,0,0,0,0
Parceiro,2,140,796,2,25,6,AUTORIZAÇÃO DE ESTAMPAGEM,0,1,1,0,0,0,0,0,0,0,0,0,0
Cliente Final,0,0,1054,0,5,6,REVISTORIA,0,0,0,0,0,0,0,0,0,0,0,0,0
Cliente Final,2,120,202,1,1,6,VISTORIA,0,2,0,0,0,0,0,0,0,0,0,0,0
Cliente Final,0,0,1429,0,10,6,TRANSFERÊNCIA,0,0,0,0,0,0,0,0,0,0,0,0,0
Cliente Final,2,120,645,1,8,6,LIBERAÇÃO DO PÁTIO,0,2,0,0,0,0,0,0,0,0,0,0,0
Cliente Final,3,180,315,1,25,6,PLACA REBOQUE,0,3,0,0,0,0,0,0,0,0,0,0,0
Parceiro,2,80,292,1,19,6,CONSULTA TOTAL,0,2,0,0,0,0,0,0,0,0,0,0,0
Cliente Final,8,480,242,1,21,6,DISTRATO,0,8,0,0,0,0,0,0,0,0,0,0,0
Cliente Final,2,120,189,1,4,6,PLACA REBOQUE,0,2,0,0,0,0,0,0,0,0,0,0,0
Cliente Final,0,0,889,0,3,6,DESBLOQUEIOS,0,0,0,0,0,0,0,0,0,0,0,0,0
Cliente Final,1,60,529,1,21,6,DESBLOQUEIOS,0,1,0,0,0,0,0,0,0,0,0,0,0
Cliente Final,1,100,1034,1,23,6,EMISSÃO APTVE,0,0,0,0,0,0,0,0,0,0,0,0,0
Cliente Final,3,180,598,1,12,6,TRANSFERÊNCIA,0,3,0,0,0,0,0,0,0,0,0,0,0
Cliente Final,2,120,293,1,17,6,EMISSÃO CRLV,0,2,0,0,0,0,0,0,0,0,0,0,0
Cliente Final,2,120,271,1,4,6,INMETRO,0,2,0,0,0,0,0,0,0,0,0,0,0
Cliente Final,1,60,1060,1,5,6,EMISSÃO CRLV,0,1,0,0,0,0,0,0,0,0,0,0,0
Cliente Final,1,60,535,1,13,6,LIBERAÇÃO DO PÁTIO,0,1,0,0,0,0,0,0,0,0,0,0,0
Cliente Final,1,60,248,1,3,6,DISTRATO,0,1,0,0,0,0,0,0,0,0,0,0,0
Cliente Final,1,60,592,1,1,6,EMISSÃO APTVE,0,1,0,0,0,0,0,0,0,0,0,0,0
Cliente Final,1,60,988,1,17,6,DECLARAÇÕES,0,1,0,0,0,0,0,0,0,0,0,0,0
Cliente Final,6,360,217,1,20,6,AUTORIZAÇÃO DE ESTAMPAGEM,0,6,0,0,0,0,0,0,0,0,0,0,0
Cliente Final,5,340,92,2,22,6,PLACA MOTO,0,4,0,0,0,0,0,0,0,0,0,0,0
Parceiro,3,180,626,2,20,6,INMETRO,0,2,1,0,0,0,0,0,0,0,0,0,0
Cliente Final,3,180,162,1,3,6,AUTORIZAÇÃO PRÉVIA,0,3,0,0,0,0,0,0,0,0,0,0,0
Cliente Final,1,60,553,1,8,6,PLACA CARRO,0,1,0,0,0,0,0,0,0,0,0,0,0
Cliente Final,2,120,165,1,19,6,AUTORIZAÇÃO PRÉVIA,0,2,0,0,0,0,0,0,0,0,0,0,0
Parceiro,1,40,327,1,7,6,AUTORIZAÇÃO DE ESTAMPAGEM,0,1,0,0,0,0,0,0,0,0,0,0,0
Cliente Final,3,180,189,1,24,6,TRANSFERÊNCIA,0,3,0,0,0,0,0,0,0,0,0,0,0
Cliente Final,2,120,172,1,18,6,PLACA MOTO,1,2,0,0,0,0,0,0,0,0,0,0,0
Parceiro,3,120,166,1,13,6,DECLARAÇÕES,0,3,0,0,0,0,0,0,0,0,0,0,0
Cliente Final,3,180,250,1,7,6,PLACA CARRO,0,3,0,0,0,0,0,0,0,0,0,0,0
Cliente Final,5,300,336,1,1,6,DESBLOQUEIOS,0,5,0,0,0,0,0,0,0,0,0,0,0
Cliente Final,1,60,557,1,17,6,EMISSÃO CRLV,0,1,0,0,0,0,0,0,0,0,0,0,0
Parceiro,3,120,290,1,21,6,LICENCIAMENTO,0,3,0,0,0,0,0,0,0,0,0,0,0
Cliente Final,2,120,601,1,3,6,DESBLOQUEIOS,0,2,0,0,0,0,0,0,0,0,0,0,0
Cliente Final,5,300,272,1,6,6,EMISSÃO APTVE,0,5,0,0,0,0,0,0,0,0,0,0,0
Parceiro,2,80,196,1,12,6,CADASTRO DE MOTOR,0,2,0,0,0,0,0,0,0,0,0,0,0
Parceiro,1,40,982,1,12,6,LIBERAÇÃO DO PÁTIO,0,1,0,0,0,0,0,0,0,0,0,0,0
Cliente Final,1,60,197,1,10,6,LIBERAÇÃO DO PÁTIO,0,1,0,0,0,0,0,0,0,0,0,0,0
Cliente Final,3,180,315,1,14,6,INMETRO,0,3,0,0,0,0,0,0,0,0,0,0,0
Cliente Final,0,0,2021,0,7,6,PLACA CARRO,1,0,0,0,0,0,0,0,0,0,0,0,0
Cliente Final,1,60,970,1,8,6,DISTRATO,0,1,0,0,0,0,0,0,0,0,0,0,0
Cliente Final,1,60,683,1,19,6,INMETRO,0,1,0,0,0,0,0,0,0,0,0,0,0
Cliente Final,4,240,196,1,7,6,PLACA REBOQUE,0,4,0,0,0,0,0,0,0,0,0,0,0
Cliente Final,1,60,992,1,19,6,LIBERAÇÃO DO PÁTIO,0,1,0,0,0,0,0,0,0,0,0,0,0
Cliente Final,1,60,634,1,2,6,LIBERAÇÃO DO PÁTIO,1,1,0,0,0,0,0,0,0,0,0,0,0
Cliente Final,2,120,254,1,20,6,DECLARAÇÕES,0,2,0,0,0,0,0,0,0,0,0,0,0
Parceiro,1,40,532,1,22,6,EMISSÃO APTVE,0,1,0,0,0,0,0,0,0,0,0,0,0
Cliente Final,3,180,313,1,7,6,CONSULTA TOTAL,0,3,0,0,0,0,0,0,0,0,0,0,0
Parceiro,3,180,195,2,1,6,AUTORIZAÇÃO DE ESTAMPAGEM,0,2,1,0,0,0,0,0,0,0,0,0,0
Cliente Final,4,240,261,1,14,6,REVISTORIA,0,4,0,0,0,0,0,0,0,0,0,0,0
Cliente Final,4,240,311,1,21,6,VISTORIA,0,4,0,0,0,0,0,0,0,0,0,0,0
Cliente Final,3,180,264,1,1,6,VISTORIA,1,3,0,0,0,0,0,0,0,0,0,0,0
Cliente Final,3,180,267,1,10,6,REVISTORIA,0,3,0,0,0,0,0,0,0,0,0,0,0
Cliente Final,2,120,160,1,14,6,DISTRATO,0,2,0,0,0,0,0,0,0,0,0,0,0
Cliente Final,1,60,994,1,11,6,EMISSÃO APTVE,0,1,0,0,0,0,0,0,0,0,0,0,0
Cliente Final,2,120,642,1,19,6,VISTORIA,0,2,0,0,0,0,0,0,0,0,0,0,0
Cliente Final,2,120,159,1,6,6,EMISSÃO APTVE,0,2,0,0,0,0,0,0,0,0,0,0,0
Cliente Final,3,180,225,1,21,6,PLACA CARRO,1,3,0,0,0,0,0,0,0,0,0,0,0
Parceiro,3,120,171,1,10,6,PLACA REBOQUE,0,3,0,0,0,0,0,0,0,0,0,0,0
Parceiro,3,120,242,1,19,6,PLACA REBOQUE,0,3,0,0,0,0,0,0,0,0,0,0,0
Cliente Final,2,120,542,1,14,6,DISTRATO,0,2,0,0,0,0,0,0,0,0,0,0,0
Cliente Final,2,120,263,1,9,6,EMISSÃO APTVE,0,2,0,0,0,0,0,0,0,0,0,0,0
Parceiro,2,80,652,1,7,6,LICENCIAMENTO,0,2,0,0,0,0,0,0,0,0,0,0,0
Cliente Final,0,0,1935,0,9,6,DESBLOQUEIOS,0,0,0,0,0,0,0,0,0,0,0,0,0
Cliente Final,1,60,569,1,25,6,CONSULTA TOTAL,0,1,0,0,0,0,0,0,0,0,0,0,0
Cliente Final,5,300,230,1,14,6,DISTRATO,0,5,0,0,0,0,0,0,0,0,0,0,0
Parceiro,2,80,180,1,8,6,VISTORIA,0,2,0,0,0,0,0,0,0,0,0,0,0
Cliente Final,1,60,268,1,24,6,EMISSÃO CRLV,0,1,0,0,0,0,0,0,0,0,0,0,0
Cliente Final,4,280,138,2,6,6,VISTORIA,0,3,0,0,0,0,0,0,0,0,0,0,0
Cliente Final,4,240,209,1,1,6,DECLARAÇÕES,0,4,0,0,0,0,0,0,0,0,0,0,0
Parceiro,2,140,491,2,22,6,EMISSÃO APTVE,0,1,0,0,0,0,0,0,0,0,0,0,0
Cliente Final,2,120,586,1,17,6,LICENCIAMENTO,0,2,0,0,0,0,0,0,0,0,0,0,0
Cliente Final,1,60,590,1,16,6,DECLARAÇÕES,0,1,0,0,0,0,0,0,0,0,0,0,0
Cliente Final,3,180,624,1,7,6,CADASTRO DE MOTOR,0,3,0,0,0,0,0,0,0,0,0,0,0
Cliente Final,1,100,788,1,6,6,CONSULTA TOTAL,0,0,0,0,0,0,0,0,0,0,0,0,0
Parceiro,1,40,210,1,24,6,INMETRO,0,1,0,0,0,0,0,0,0,0,0,0,0
Cliente Final,5,300,232,1,11,6,VISTORIA,0,5,0,0,0,0,0,0,0,0,0,0,0
Cliente Final,2,120,295,1,6,6,AUTORIZAÇÃO PRÉVIA,0,2,0,0,0,0,0,0,0,0,0,0,0
Parceiro,3,180,176,2,19,6,TRANSFERÊNCIA,1,2,1,0,0,0,0,0,0,0,0,0,0
Cliente Final,1,60,581,1,8,6,INMETRO,0,1,0,0,0,0,0,0,0,0,0,0,0
Cliente Final,1,60,1059,1,3,6,PLACA MOTO,0,1,0,0,0,0,0,0,0,0,0,0,0
Cliente Final,4,240,573,1,12,6,VISTORIA,0,4,0,0,0,0,0,0,0,0,0,0,0
Cliente Final,3,180,587,1,8,6,INMETRO,0,3,0,0,0,0,0,0,0,0,0,0,0
Cliente Final,2,120,223,1,5,6,TRANSFERÊNCIA,0,2,0,0,0,0,0,0,0,0,0,0,0
Parceiro,5,200,570,1,6,6,AUTORIZAÇÃO PRÉVIA,0,5,0,0,0,0,0,0,0,0,0,0,0
Parceiro,2,80,1009,1,15,6,EMISSÃO CRLV,0,2,0,0,0,0,0,0,0,0,0,0,0
Cliente Final,0,0,1551,0,2,6,PLACA CARRO,0,0,0,0,0,0,0,0,0,0,0,0,0
Cliente Final,1,60,562,1,15,6,EMISSÃO CRLV,0,1,0,0,0,0,0,0,0,0,0,0,0
Parceiro,6,240,250,1,12,6,CONSULTA TOTAL,0,6,0,0,0,0,0,0,0,0,0,0,0
Cliente Final,3,180,672,1,6,6,VISTORIA,0,3,0,0,0,0,0,0,0,0,0,0,0
Cliente Final,1,60,966,1,19,6,DESBLOQUEIOS,0,1,0,0,0,0,0,0,0,0,0,0,0
Cliente Final,1,60,659,1,24,6,PLACA CARRO,0,1,0,0,0,0,0,0,0,0,0,0,0
Cliente Final,1,60,267,1,14,6,DISTRATO,0,1,0,0,0,0,0,0,0,0,0,0,0
Cliente Final,2,120,660,1,21,6,VISTORIA,0,2,0,0,0,0,0,0,0,0,0,0,0
Cliente Final,1,60,960,1,1,6,LIBERAÇÃO DO PÁTIO,0,1,0,0,0,0,0,0,0,0,0,0,0
Cliente Final,2,120,227,1,7,6,DESBLOQUEIOS,0,2,0,0,0,0,0,0,0,0,0,0,0
Cliente Final,0,0,1291,0,24,6,CADASTRO DE MOTOR,0,0,0,0,0,0,0,0,0,0,0,0,0
Cliente Final,3,180,257,1,7,6,REVISTORIA,0,3,0,0,0,0,0,0,0,0,0,0,0
Cliente Final,4,240,225,1,7,6,EMISSÃO CRLV,0,4,0,0,0,0,0,0,0,0,0,0,0
Parceiro,0,0,2692,0,2,6,CONSULTA TOTAL,0,0,0,0,0,0,0,0,0,0,0,0,0
Parceiro,2,80,536,1,22,6,CONSULTA TOTAL,0,2,0,0,0,0,0,0,0,0,0,0,0
Cliente Final,4,240,202,1,24,6,DISTRATO,0,4,0,0,0,0,0,0,0,0,0,0,0
Cliente Final,1,60,238,1,18,6,TRANSFERÊNCIA,0,1,0,0,0,0,0,0,0,0,0,0,0
Parceiro,1,40,191,1,17,6,EMISSÃO APTVE,0,1,0,0,0,0,0,0,0,0,0,0,0
Cliente Final,2,120,587,1,7,6,INMETRO,0,2,0,0,0,0,0,0,0,0,0,0,0
Parceiro,4,220,612,2,1,6,EMISSÃO APTVE,0,3,1,0,0,0,0,0,0,0,0,0,0
Cliente Final,1,60,1061,1,20,6,LICENCIAMENTO,0,1,0,0,0,0,0,0,0,0,0,0,0
Cliente Final,1,60,255,1,19,6,VISTORIA,0,1,0,0,0,0,0,0,0,0,0,0,0
Cliente Final,1,60,896,1,15,6,EMISSÃO CRLV,0,1,0,0,0,0,0,0,0,0,0,0,0
Parceiro,1,40,958,1,12,6,EMISSÃO CRLV,0,1,0,0,0,0,0,0,0,0,0,0,0
Cliente Final,3,180,269,1,24,6,TRANSFERÊNCIA,0,3,0,0,0,0,0,0,0,0,0,0,0
Cliente Final,2,120,337,1,5,6,AUTORIZAÇÃO PRÉVIA,0,2,0,0,0,0,0,0,0,0,0,0,0
Cliente Final,3,180,216,1,17,6,PLACA MOTO,0,3,0,0,0,0,0,0,0,0,0,0,0
Cliente Final,2,120,254,1,19,6,LICENCIAMENTO,0,2,0,0,0,0,0,0,0,0,0,0,0
Cliente Final,1,60,1070,1,1,6,PLACA MOTO,0,1,0,0,0,0,0,0,0,0,0,0,0
Cliente Final,6,360,314,1,19,6,CONSULTA TOTAL,0,6,0,0,0,0,0,0,0,0,0,0,0
Cliente Final,2,120,530,1,1,6,PLACA REBOQUE,0,2,0,0,0,0,0,0,0,0,0,0,0
Cliente Final,0,0,1842,0,1,6,DECLARAÇÕES,0,0,0,0,0,0,0,0,0,0,0,0,0
Cliente Final,3,180,564,1,11,6,PLACA REBOQUE,0,3,0,0,0,0,0,0,0,0,0,0,0
Cliente Final,2,120,261,1,18,6,DISTRATO,0,2,0,0,0,0,0,0,0,0,0,0,0
Cliente Final,2,120,198,1,20,6,CADASTRO DE MOTOR,0,2,0,0,0,0,0,0,0,0,0,0,0
Cliente Final,0,0,2540,0,9,6,INMETRO,0,0,0,0,0,0,0,0,0,0,0,0,0
Parceiro,1,40,889,1,21,6,DESBLOQUEIOS,0,1,0,0,0,0,0,0,0,0,0,0,0
Cliente Final,2,120,1037,1,14,6,PLACA REBOQUE,0,2,0,0,0,0,0,0,0,0,0,0,0
Cliente Final,0,0,2305,0,18,6,PLACA MOTO,0,0,0,0,0,0,0,0,0,0,0,0,0
Cliente Final,1,60,543,1,22,6,PLACA MOTO,0,1,0,0,0,0,0,0,0,0,0,0,0
Cliente Final,2,120,588,1,24,6,PLACA CARRO,0,2,0,0,0,0,0,0,0,0,0,0,0
Cliente Final,2,120,204,1,15,6,CONSULTA TOTAL,0,2,0,0,0,0,0,0,0,0,0,0,0
Cliente Final,3,180,187,1,1,6,LIBERAÇÃO DO PÁTIO,1,3,0,0,0,0,0,0,0,0,0,0,0
Parceiro,1,40,894,1,13,6,TRANSFERÊNCIA,1,1,0,0,0,0,0,0,0,0,0,0,0
Parceiro,0,0,1307,0,25,6,DESBLOQUEIOS,0,0,0,0,0,0,0,0,0,0,0,0,0
Cliente Final,1,60,913,1,14,6,PLACA REBOQUE,0,1,0,0,0,0,0,0,0,0,0,0,0
Cliente Final,2,120,327,1,2,6,DECLARAÇÕES,0,2,0,0,0,0,0,0,0,0,0,0,0
Cliente Final,2,120,642,1,1,6,PLACA CARRO,0,2,0,0,0,0,0,0,0,0,0,0,0
Parceiro,1,40,997,1,12,6,CONSULTA TOTAL,0,1,0,0,0,0,0,0,0,0,0,0,0
Parceiro,2,140,623,2,1,6,LICENCIAMENTO,0,1,1,0,0,0,0,0,0,0,0,0,0
Cliente Final,3,180,572,1,1,6,INMETRO,1,3,0,0,0,0,0,0,0,0,0,0,0
Parceiro,3,120,695,1,5,6,AUTORIZAÇÃO PRÉVIA,0,3,0,0,0,0,0,0,0,0,0,0,0
Cliente Final,6,360,170,1,8,6,EMISSÃO CRLV,0,6,0,0,0,0,0,0,0,0,0,0,0
Cliente Final,4,240,232,1,18,6,DECLARAÇÕES,0,4,0,0,0,0,0,0,0,0,0,0,0
Cliente Final,0,0,2723,0,25,6,LIBERAÇÃO DO PÁTIO,0,0,0,0,0,0,0,0,0,0,0,0,0
Cliente Final,4,280,139,2,23,6,AUTORIZAÇÃO PRÉVIA,0,3,0,0,0,0,0,0,0,0,0,0,0
Cliente Final,2,120,207,1,8,6,DECLARAÇÕES,0,2,0,0,0,0,0,0,0,0,0,0,0
Parceiro,5,200,226,1,6,6,INMETRO,0,5,0,0,0,0,0,0,0,0,0,0,0
